Feature,Relevance_to_Target,Max_Redundancy_Score,Mean_Redundancy_Score,Stability_Score,Composite_Score
google_index,1.0,0.7462350598353769,0.050818724891433124,1.0,1.2537649401646231
hash_4024,0.00012574701974761056,0.12948677081034757,0.003536894732260247,1.0,0.8706389762094
hash_20605,0.00044828299669478876,0.13091278668769554,0.004255076644216693,1.0,0.8695354963089992
hash_28475,0.001014260918804953,0.1327381112775959,0.004467574323801377,1.0,0.8682761496412089
hash_5897,2.7699771023400538e-05,0.13573568418158186,0.0029939641743780302,1.0,0.8642920155894415
hash_26316,0.00026405963843883796,0.13687578438208334,0.003712011026403594,1.0,0.8633882752563555
hash_1064,0.0002283014050517326,0.13860154389958912,0.0045273017200773945,1.0,0.8616267575054626
hash_30939,2.3300630969098734e-05,0.14199365345750403,0.004750795876140312,1.0,0.8580296471734651
hash_15871,1.856746703671309e-05,0.14268967507368374,0.0052878500360884016,1.0,0.8573288923933531
hash_21580,2.4079262798800673e-05,0.14290493875862034,0.0042994800593816095,1.0,0.8571191405041785
hash_21651,0.0001031131246827924,0.1434191492067209,0.0036284804963980844,1.0,0.8566839639179618
hash_20914,0.00018332943034704652,0.1436873682246267,0.004308732806644475,1.0,0.8564959612057204
hash_1516,0.00011438080752667448,0.14393486034461228,0.0034494148929572507,1.0,0.8561795204629143
hash_25820,0.0015522166852179934,0.14551051390454997,0.007324465363481125,1.0,0.856041702780668
hash_10293,3.2538613536921143e-07,0.1440417480233594,0.00366133297017667,1.0,0.855958577362776
hash_21654,0.00015449027070182428,0.1444480524756228,0.0029816248276201074,1.0,0.8557064377950789
hash_24899,2.8135357319552647e-05,0.14478448211009975,0.003128581526026389,1.0,0.8552436532472197
hash_7377,3.658579907011897e-05,0.1448273145010742,0.0034476201708894517,1.0,0.8552092712979958
hash_32530,0.0009300529199079222,0.14603043007071698,0.0052040718690030945,1.0,0.854899622849191
hash_3313,8.916129999548201e-05,0.14523214213707708,0.0035793506439936785,1.0,0.8548570191629186
hash_16796,5.170512236837691e-05,0.14541941048919726,0.003429118444935846,1.0,0.854632294633171
hash_3253,0.0012053550931209744,0.14664150768661216,0.004346579014516405,1.0,0.8545638474065089
hash_3405,4.138096688301667e-05,0.14564735311047322,0.004208947567657861,1.0,0.8543940278564099
hash_3264,4.362716305877952e-05,0.14573806740847145,0.004171781846415983,1.0,0.8543055597545874
hash_6183,5.460074478285419e-05,0.14591078925181128,0.0058453041044917095,1.0,0.8541438114929716
hash_37,1.024898193463999e-06,0.14586970087731713,0.0030680699474116935,1.0,0.8541313240208763
hash_31622,0.0005336431045484694,0.14649923727241052,0.003804921029729381,1.0,0.8540344058321379
hash_26377,0.0005723837355210015,0.1467003562781925,0.004797092350643572,1.0,0.8538720274573284
hash_10799,0.0001382018840114741,0.1463415139281845,0.0035788588903239507,1.0,0.853796687955827
hash_12146,0.00033251247756706844,0.1468129792964597,0.0050082885210192074,1.0,0.8535195331811074
hash_29575,5.388738266850124e-05,0.14679844233368045,0.003173776916769082,1.0,0.8532554450489881
hash_786,0.00010960013706971759,0.14699982556118996,0.0029347431790495513,1.0,0.8531097745758798
hash_2532,0.0010401101741323612,0.14795173341980267,0.005815059684163441,1.0,0.8530883767543298
hash_23206,0.0001250138130379353,0.14733405149017637,0.004009517836284753,1.0,0.8527909623228616
hash_698,0.0002289762459089332,0.14762223036077352,0.003929465302876788,1.0,0.8526067458851354
hash_14647,3.1608371799405615e-07,0.14784231409094112,0.0043991399764352285,1.0,0.852158001992777
hash_18103,0.00010454869540727467,0.14794853925960957,0.00403716904530301,1.0,0.8521560094357976
hash_16903,4.7490728988278184e-05,0.1480128408850558,0.004910699125195318,1.0,0.8520346498439324
hash_30185,0.0014102727453139435,0.14962177122951056,0.004079195481910694,1.0,0.8517885015158034
hash_25708,0.0005833485829610355,0.14898254279264692,0.004826119683943137,1.0,0.851600805790314
hash_12281,0.000819542215367676,0.14925780272755504,0.003376841199974037,1.0,0.8515617394878126
hash_11605,0.00024253385570813786,0.1487220534198729,0.0036364498297930072,1.0,0.8515204804358353
hash_15609,4.950820051613375e-07,0.1486006753280676,0.0032472053716083257,1.0,0.8513998197539376
hash_30746,0.00016048909101283674,0.14884209524762623,0.00436518299343861,1.0,0.8513183938433865
hash_3886,0.00016371478030822027,0.14901894926438491,0.003476269471190492,1.0,0.8511447655159232
hash_19111,0.0003226640646792556,0.14929720847315686,0.0030145708013948986,1.0,0.8510254555915223
hash_2834,4.444293053575599e-05,0.14916271166504314,0.004373232055457953,1.0,0.8508817312654926
hash_12495,0.00046570326134069955,0.14988966868100753,0.0049472193722630954,1.0,0.8505760345803332
hash_26150,0.00038249771103316066,0.15017893579216413,0.002896079346593066,1.0,0.850203561918869
hash_19510,0.0002056777123224502,0.15004275858277638,0.004327934379597032,1.0,0.8501629191295461
hash_29369,0.0004226407538447529,0.15026152376215207,0.004271523333001211,1.0,0.8501611169916927
hash_14755,0.000473034026509737,0.1509278430208357,0.003893335743834901,1.0,0.849545191005674
hash_15430,7.937534486103386e-05,0.15072784987851048,0.0030476342790704994,1.0,0.8493515254663506
hash_2118,0.00025068225725929537,0.1509417057537297,0.004905991512214907,1.0,0.8493089765035295
hash_10636,6.003352650896175e-05,0.1507925850534975,0.004349373073727177,1.0,0.8492674484730114
hash_2565,3.428155675294945e-05,0.15076892741662848,0.00487056736730487,1.0,0.8492653541401244
hash_1286,0.0007438942103714283,0.1515446475749711,0.005098330794115785,1.0,0.8491992466354004
hash_11136,0.0009320468173750028,0.1517676619854656,0.004786527034640713,1.0,0.8491643848319095
hash_14865,0.000166878474437511,0.15106786413911877,0.0032789422337997577,1.0,0.8490990143353188
hash_31629,6.082094859189844e-05,0.1509865586650639,0.00407808988987073,1.0,0.849074262283528
hash_3605,0.0007080660259094199,0.15184221321833755,0.0050836435418448655,1.0,0.8488658528075718
hash_31845,2.7592369414247218e-05,0.15137197543409325,0.004255563044514162,1.0,0.848655616935321
hash_5502,0.00024475913393838246,0.15199495730407767,0.0038695168339698033,1.0,0.8482498018298607
hash_27032,0.0009669001460824876,0.15291446617077104,0.006347314374942143,1.0,0.8480524339753115
hash_18378,0.0005489827017210415,0.15252755651544078,0.0029533821956057044,1.0,0.8480214261862803
hash_28838,0.0002807593447198379,0.152280981599787,0.0037535473413141214,1.0,0.8479997777449328
hash_21936,0.00028922302477998125,0.1523140353221394,0.003952585548384589,1.0,0.8479751877026406
hash_5374,0.00016220656521520648,0.15222841494713532,0.003971714290652472,1.0,0.8479337916180798
hash_10743,0.000601213670163951,0.15282541488282864,0.002760496535552747,1.0,0.8477757987873352
hash_28039,5.9606900243638016e-05,0.1525955338623417,0.003969768767643716,1.0,0.8474640730379019
hash_12054,9.225377012796188e-06,0.15256595187930555,0.00320516995589699,1.0,0.8474432734977072
hash_2760,0.0010094129331497499,0.15362598195870714,0.005325736898696594,1.0,0.8473834309744426
hash_18152,0.0005253636098567332,0.15317719825732856,0.00441365336007582,1.0,0.8473481653525282
hash_16294,3.937758406543817e-05,0.15269685979225328,0.004920956304503817,1.0,0.8473425177918121
hash_12220,0.001597218731870761,0.15442030225431502,0.006986962747502562,1.0,0.8471769164775557
hash_11428,0.0006852949635311633,0.15355661941816284,0.005475262000094164,1.0,0.8471286755453684
hash_15301,7.363631622725674e-05,0.15303524703170562,0.00605817115251241,1.0,0.8470383892845217
hash_31947,5.6022637276168854e-05,0.15321617776896784,0.003063054511473824,1.0,0.8468398448683083
hash_10060,0.0001766973932582421,0.15336718118104908,0.003401261243596367,1.0,0.8468095162122091
hash_1354,8.816124506573211e-05,0.15339997991914744,0.004292143731058064,1.0,0.8466881813259184
hash_17783,0.0005871037938371471,0.1539261744700965,0.00395495265807305,1.0,0.8466609293237407
popup_window,0.002961923336415983,0.15633115879140755,0.004588390437689705,1.0,0.8466307645450084
hash_26709,5.9338193616865786e-05,0.1535973554734269,0.0045416892580962785,1.0,0.84646198272019
hash_24342,0.00013818512746362237,0.1537716652388901,0.005014299622290735,1.0,0.8463665198885735
hash_25437,4.164669916844164e-06,0.15366410386150597,0.002615306349679902,1.0,0.846340060808411
hash_19049,9.012056448735139e-06,0.1538408786002907,0.0035202228447702892,1.0,0.8461681334561579
hash_20444,0.00031378333753036394,0.15415459953177568,0.004316898556526164,1.0,0.8461591838057547
hash_30782,0.0002363135552908386,0.1540935495057448,0.0033489015531121143,1.0,0.8461427640495459
hash_26811,4.390721365230548e-05,0.1539656165440029,0.003099613935394386,1.0,0.8460782906696493
hash_4556,0.00011730826740850407,0.1540428265758598,0.003737354901872547,1.0,0.8460744816915486
hash_2753,0.00036306048509037,0.15440500577500976,0.004290910220331037,1.0,0.8459580547100807
hash_10883,0.00017453823589707058,0.15424131776872213,0.004263564844072251,1.0,0.845933220467175
hash_5125,0.00024239208851613989,0.15431641798806123,0.0030414849518403896,1.0,0.845925974100455
hash_24830,4.591583226160148e-05,0.1541545941084177,0.005244027271160723,1.0,0.845891321723844
hash_26406,2.8060113900842387e-05,0.154323469585834,0.0031268625075019244,1.0,0.8457045905280669
hash_30724,2.5592202982550112e-05,0.15457095679967853,0.0041956662570176865,1.0,0.8454546354033041
hash_463,0.0008845250286363153,0.1554805056409569,0.006495987781001382,1.0,0.8454040193876793
hash_4143,8.622514498430015e-05,0.1547073709561688,0.0028679220318963855,1.0,0.8453788541888154
hash_31187,0.0008727125878370203,0.15594018120072412,0.004303135649133064,1.0,0.8449325313871128
hash_12584,0.00027690544521249955,0.15534695278795313,0.003911514929157452,1.0,0.8449299526572593
hash_27563,2.478137580935306e-06,0.15512509297299124,0.0031139596935894315,1.0,0.8448773851645897
hash_1215,0.00010168947649031831,0.15549779817526577,0.004830985644722937,1.0,0.8446038913012245
hash_31612,0.000795497165735461,0.15641174354337894,0.0043332240131918045,1.0,0.8443837536223566
hash_32497,0.0006913914108115067,0.1563690261451995,0.003454168085336412,1.0,0.844322365265612
hash_8118,0.00017148715493987718,0.15585524998515493,0.003770678351371498,1.0,0.844316237169785
